wavenumber_cm-1,reflectance_osc_%
3869.873000,-0.045256
3870.355000,-0.043492
3870.837000,-0.040777
3871.319000,-0.035687
3871.801000,-0.029498
3872.283000,-0.019928
3872.765000,-0.012391
3873.247000,-0.006078
3873.729000,0.000624
3874.211000,0.004564
3874.693000,0.008000
3875.175000,0.009631
3875.657000,0.010274
3876.139000,0.009298
3876.621000,0.005075
3877.103000,0.001843
3877.585000,-0.002441
3878.067000,-0.004414
3878.549000,-0.006980
3879.031000,-0.007697
3879.513000,-0.010817
3879.995000,-0.013392
3880.477000,-0.015031
3880.959000,-0.018009
3881.441000,-0.020280
3881.923000,-0.021295
3882.405000,-0.021177
3882.887000,-0.021681
3883.369000,-0.022167
3883.851000,-0.021398
3884.333000,-0.021128
3884.815000,-0.018888
3885.297000,-0.017765
3885.779000,-0.016612
3886.261000,-0.014659
3886.743000,-0.013186
3887.225000,-0.014466
3887.707000,-0.015552
3888.189000,-0.017963
3888.671000,-0.018367
3889.153000,-0.020545
3889.635000,-0.021485
3890.117000,-0.021461
3890.599000,-0.019614
3891.081000,-0.016674
3891.563000,-0.012685
3892.045000,-0.007996
3892.527000,-0.005202
3893.009000,-0.002428
3893.491000,-0.000978
3893.973000,-0.002674
3894.455000,-0.004494
3894.937000,-0.008613
3895.419000,-0.013138
3895.901000,-0.019732
3896.383000,-0.023266
3896.865000,-0.027758
3897.347000,-0.031185
3897.829000,-0.034524
3898.311000,-0.033713
3898.793000,-0.031886
3899.275000,-0.030229
3899.757000,-0.025590
3900.239000,-0.019914
3900.721000,-0.013632
3901.203000,-0.006615
3901.685000,-0.000555
3902.167000,0.005168
3902.649000,0.009282
3903.131000,0.012162
3903.613000,0.012312
3904.095000,0.012363
3904.577000,0.010081
3905.059000,0.008161
3905.541000,0.002802
3906.023000,-0.001535
3906.505000,-0.006665
3906.987000,-0.010785
3907.469000,-0.014412
3907.951000,-0.018384
3908.433000,-0.020369
3908.915000,-0.022658
3909.397000,-0.024821
3909.879000,-0.025106
3910.361000,-0.024811
3910.843000,-0.024195
3911.325000,-0.025082
3911.807000,-0.024958
3912.289000,-0.025569
3912.771000,-0.026026
3913.253000,-0.028339
3913.735000,-0.031184
3914.217000,-0.035428
3914.699000,-0.037009
3915.181000,-0.036568
3915.663000,-0.037566
3916.145000,-0.037376
3916.627000,-0.037461
3917.109000,-0.037447
3917.591000,-0.036891
3918.073000,-0.035343
3918.555000,-0.032985
3919.037000,-0.032998
3919.519000,-0.032053
3920.001000,-0.031944
3920.483000,-0.033668
3920.965000,-0.032394
3921.447000,-0.028321
3921.929000,-0.023869
3922.411000,-0.020139
3922.893000,-0.016881
3923.375000,-0.014390
3923.857000,-0.011358
3924.339000,-0.009725
3924.821000,-0.009552
3925.303000,-0.009732
3925.785000,-0.010907
3926.267000,-0.011426
3926.749000,-0.014767
3927.231000,-0.017982
3927.713000,-0.020687
3928.195000,-0.023355
3928.677000,-0.023565
3929.159000,-0.024722
3929.641000,-0.026403
3930.123000,-0.028088
3930.605000,-0.029189
3931.087000,-0.029336
3931.569000,-0.029266
3932.051000,-0.026977
3932.533000,-0.024115
3933.015000,-0.021521
3933.497000,-0.019120
3933.979000,-0.015854
3934.461000,-0.013576
3934.943000,-0.009497
3935.425000,-0.004372
3935.907000,-0.001565
3936.389000,0.000437
3936.871000,0.001168
3937.353000,0.000789
3937.835000,-0.000969
3938.317000,-0.004250
3938.799000,-0.008178
3939.281000,-0.013325
3939.763000,-0.018882
3940.245000,-0.022904
3940.727000,-0.026441
3941.209000,-0.030468
3941.691000,-0.034614
3942.173000,-0.037515
3942.655000,-0.039907
3943.137000,-0.042607
3943.619000,-0.046120
3944.101000,-0.048553
3944.583000,-0.051190
3945.065000,-0.053291
3945.547000,-0.055798
3946.029000,-0.057036
3946.511000,-0.056731
3946.993000,-0.053692
3947.475000,-0.051263
3947.957000,-0.049058
3948.439000,-0.046271
3948.921000,-0.042222
3949.403000,-0.037991
3949.885000,-0.035151
3950.367000,-0.031358
3950.849000,-0.025941
3951.331000,-0.022904
3951.813000,-0.020150
3952.295000,-0.019214
3952.777000,-0.015758
3953.259000,-0.014031
3953.741000,-0.011605
3954.223000,-0.009550
3954.705000,-0.007943
3955.187000,-0.007941
3955.669000,-0.007785
3956.151000,-0.007407
3956.633000,-0.008021
3957.115000,-0.007855
3957.597000,-0.008274
3958.079000,-0.008284
3958.561000,-0.009816
3959.043000,-0.011970
3959.525000,-0.012408
3960.007000,-0.015148
3960.489000,-0.015558
3960.971000,-0.016665
3961.453000,-0.018000
3961.935000,-0.020830
3962.417000,-0.023067
3962.899000,-0.026314
3963.381000,-0.029788
3963.863000,-0.032963
3964.345000,-0.034510
3964.827000,-0.033650
3965.309000,-0.033445
3965.791000,-0.033722
3966.273000,-0.034117
3966.755000,-0.033762
3967.237000,-0.030374
3967.719000,-0.028866
3968.201000,-0.026745
3968.683000,-0.026522
3969.165000,-0.027318
3969.647000,-0.029255
3970.129000,-0.031888
3970.611000,-0.033893
3971.093000,-0.034361
3971.575000,-0.032089
3972.057000,-0.029680
3972.539000,-0.028389
3973.021000,-0.027342
3973.503000,-0.024586
3973.985000,-0.020617
3974.467000,-0.019164
3974.949000,-0.016536
3975.431000,-0.016354
3975.913000,-0.019552
3976.395000,-0.024203
3976.877000,-0.027793
3977.359000,-0.032029
3977.841000,-0.033607
3978.323000,-0.032822
3978.805000,-0.034534
3979.287000,-0.036193
3979.769000,-0.038920
3980.251000,-0.039917
3980.733000,-0.039619
3981.215000,-0.037063
3981.697000,-0.035226
3982.179000,-0.035312
3982.661000,-0.035350
3983.143000,-0.034509
3983.625000,-0.032112
3984.107000,-0.029652
3984.589000,-0.024893
3985.071000,-0.020567
3985.553000,-0.018417
3986.035000,-0.013627
3986.517000,-0.010855
3986.999000,-0.006499
3987.481000,-0.001435
3987.963000,0.004276
3988.445000,0.006271
3988.927000,0.008380
3989.409000,0.010187
3989.891000,0.012664
3990.373000,0.013617
3990.855000,0.014380
3991.337000,0.016803
3991.819000,0.019637
3992.301000,0.022435
3992.783000,0.026582
3993.265000,0.030436
3993.747000,0.035729
3994.229000,0.041004
3994.711000,0.046214
3995.193000,0.050422
3995.675000,0.056184
3996.157000,0.060555
3996.639000,0.065037
3997.121000,0.067406
3997.603000,0.069798
3998.085000,0.071767
3998.567000,0.073359
3999.049000,0.074623
3999.531000,0.075608
4000.013000,0.076361
4000.495000,0.076931
